Dim 1,Dim 2,total
0.06155359227283472,0.5208316482416114,0.5823852405144462
0.9999999999968086,4.9733644728498695e-26,0.9999999999968086
0.406209623554649,0.32954979413830654,0.7357594176929556
0.999999999997147,3.660831519755372e-26,0.999999999997147
0.07493590806877688,0.5134045500792855,0.5883404581480625
0.3564640000865895,0.35715829138317967,0.7136222914697692
